UTC,Light,°C out,°C in,hPa,RH Air,RH Soil,IAQ
01.01.1970 05:26:50,158,"20,8","21,5",979,38,0,0
01.01.1970 05:27:00,158,"20,8","21,5",979,38,0,0
01.01.1970 05:27:10,158,"21,0","21,5",979,38,0,0
01.01.1970 05:27:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:27:30,158,"20,8","21,5",979,38,0,0
01.01.1970 05:27:40,158,"20,8","21,5",979,38,0,0
01.01.1970 05:27:50,158,"21,0","21,5",979,38,0,0
01.01.1970 05:28:00,158,"21,0","21,5",979,38,0,0
01.01.1970 05:28:10,158,"21,0","21,5",979,38,0,0
01.01.1970 05:28:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:28:30,158,"21,0","21,5",979,38,0,0
01.01.1970 05:28:40,158,"20,8","21,5",979,38,0,0
01.01.1970 05:28:50,158,"21,0","21,5",979,38,0,0
01.01.1970 05:29:00,158,"21,0","21,5",979,38,0,0
01.01.1970 05:29:10,158,"21,0","21,5",979,38,0,0
01.01.1970 05:29:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:29:30,158,"20,8","21,5",979,38,0,0
01.01.1970 05:29:40,158,"20,8","21,5",979,38,0,0
01.01.1970 05:29:50,158,"21,0","21,5",979,38,0,0
01.01.1970 05:30:00,158,"21,0","21,5",979,38,0,0
01.01.1970 05:30:10,158,"20,8","21,5",979,38,0,0
01.01.1970 05:30:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:30:30,158,"21,0","21,5",979,38,0,0
01.01.1970 05:30:40,158,"21,0","21,5",979,38,0,0
01.01.1970 05:30:50,158,"20,8","21,5",979,38,0,0
01.01.1970 05:31:00,158,"21,0","21,5",979,38,0,0
01.01.1970 05:31:10,158,"21,0","21,5",979,38,0,0
01.01.1970 05:31:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:31:30,158,"21,0","21,5",979,38,0,0
01.01.1970 05:31:40,158,"21,0","21,5",979,38,0,0
01.01.1970 05:31:50,158,"20,8","21,5",979,38,0,0
01.01.1970 05:32:00,158,"20,8","21,5",979,38,0,0
01.01.1970 05:32:10,158,"21,0","21,5",979,38,0,0
01.01.1970 05:32:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:32:30,158,"21,0","21,5",979,38,0,0
01.01.1970 05:32:40,158,"21,0","21,5",979,38,0,0
01.01.1970 05:32:50,158,"20,8","21,5",979,38,0,0
01.01.1970 05:33:00,158,"20,8","21,5",979,38,0,0
01.01.1970 05:33:10,158,"21,0","21,5",979,38,0,0
01.01.1970 05:33:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:33:30,158,"21,0","21,5",979,38,0,0
01.01.1970 05:33:40,158,"21,0","21,5",979,38,0,0
01.01.1970 05:33:50,158,"20,8","21,5",979,38,0,0
01.01.1970 05:34:00,158,"21,0","21,5",979,38,0,0
01.01.1970 05:34:10,158,"21,0","21,5",979,38,0,0
01.01.1970 05:34:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:34:30,158,"21,0","21,5",979,38,0,0
01.01.1970 05:34:40,158,"21,0","21,5",979,38,0,0
01.01.1970 05:34:50,158,"21,0","21,5",979,38,0,0
01.01.1970 05:35:00,158,"20,8","21,5",979,38,0,0
01.01.1970 05:35:10,158,"20,8","21,5",979,38,0,0
01.01.1970 05:35:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:35:30,158,"21,0","21,5",979,38,0,0
01.01.1970 05:35:40,158,"21,0","21,5",979,38,0,0
01.01.1970 05:35:50,158,"21,0","21,5",978,38,0,0
01.01.1970 05:36:00,158,"20,8","21,5",979,38,0,0
01.01.1970 05:36:10,158,"20,8","21,5",979,38,0,0
01.01.1970 05:36:20,158,"21,0","21,5",978,38,0,0
01.01.1970 05:36:30,158,"21,0","21,5",979,38,0,0
01.01.1970 05:36:40,158,"20,8","21,5",979,38,0,0
01.01.1970 05:36:50,158,"20,8","21,5",979,38,0,0
01.01.1970 05:37:00,158,"20,8","21,5",979,38,0,0
01.01.1970 05:37:10,158,"20,8","21,5",979,38,0,0
01.01.1970 05:37:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:37:30,158,"20,8","21,5",979,38,0,0
01.01.1970 05:37:40,158,"20,8","21,5",979,38,0,0
01.01.1970 05:37:50,158,"21,0","21,5",979,38,0,0
01.01.1970 05:38:00,158,"20,8","21,5",979,38,0,0
01.01.1970 05:38:10,158,"21,0","21,5",979,38,0,0
01.01.1970 05:38:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:38:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:38:40,158,"21,0","21,5",978,38,0,0
01.01.1970 05:38:50,158,"21,0","21,5",978,38,0,0
01.01.1970 05:39:00,158,"21,0","21,5",979,38,0,0
01.01.1970 05:39:10,158,"21,0","21,5",978,38,0,0
01.01.1970 05:39:20,158,"21,0","21,5",979,38,0,0
01.01.1970 05:39:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:39:40,158,"21,0","21,5",979,38,0,0
01.01.1970 05:39:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:40:00,158,"21,0","21,5",978,38,0,0
01.01.1970 05:40:10,158,"21,0","21,5",979,38,0,0
01.01.1970 05:40:20,158,"21,0","21,5",978,38,0,0
01.01.1970 05:40:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:40:40,158,"21,0","21,5",978,38,0,0
01.01.1970 05:40:50,158,"21,0","21,5",978,38,0,0
01.01.1970 05:41:00,158,"21,0","21,5",978,38,0,0
01.01.1970 05:41:10,158,"21,0","21,5",978,38,0,0
01.01.1970 05:41:20,158,"21,0","21,5",978,38,0,0
01.01.1970 05:41:30,158,"21,0","21,5",978,38,0,0
01.01.1970 05:41:40,158,"21,0","21,5",978,38,0,0
01.01.1970 05:41:50,158,"21,0","21,5",978,38,0,0
01.01.1970 05:42:00,158,"21,0","21,5",978,38,0,0
01.01.1970 05:42:10,158,"21,0","21,5",978,38,0,0
01.01.1970 05:42:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:42:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:42:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:42:50,158,"21,0","21,5",978,38,0,0
01.01.1970 05:43:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:43:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:43:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:43:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:43:40,158,"21,0","21,5",978,38,0,0
01.01.1970 05:43:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:44:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:44:10,158,"21,0","21,5",978,38,0,0
01.01.1970 05:44:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:44:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:44:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:44:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:45:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:45:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:45:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:45:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:45:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:45:50,158,"21,0","21,5",978,38,0,0
01.01.1970 05:46:00,158,"21,0","21,5",978,38,0,0
01.01.1970 05:46:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:46:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:46:30,158,"21,0","21,5",978,38,0,0
01.01.1970 05:46:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:46:50,158,"21,0","21,5",978,38,0,0
01.01.1970 05:47:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:47:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:47:20,158,"21,0","21,5",978,38,0,0
01.01.1970 05:47:30,158,"21,0","21,5",978,38,0,0
01.01.1970 05:47:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:47:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:48:00,158,"21,0","21,5",978,38,0,0
01.01.1970 05:48:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:48:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:48:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:48:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:48:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:49:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:49:10,158,"21,0","21,5",978,38,0,0
01.01.1970 05:49:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:49:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:49:40,158,"21,0","21,5",978,38,0,0
01.01.1970 05:49:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:50:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:50:10,158,"21,0","21,5",978,38,0,0
01.01.1970 05:50:20,158,"21,0","21,5",978,38,0,0
01.01.1970 05:50:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:50:40,158,"21,0","21,5",978,38,0,0
01.01.1970 05:50:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:51:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:51:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:51:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:51:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:51:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:51:50,158,"21,0","21,5",978,38,0,0
01.01.1970 05:52:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:52:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:52:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:52:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:52:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:52:50,158,"21,0","21,5",978,38,0,0
01.01.1970 05:53:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:53:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:53:20,158,"21,0","21,5",978,38,0,0
01.01.1970 05:53:30,158,"21,0","21,5",978,38,0,0
01.01.1970 05:53:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:53:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:54:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:54:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:54:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:54:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:54:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:54:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:55:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:55:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:55:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:55:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:55:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:55:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:56:00,158,"21,0","21,5",978,38,0,0
01.01.1970 05:56:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:56:20,158,"21,0","21,5",978,38,0,0
01.01.1970 05:56:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:56:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:56:50,158,"21,0","21,5",978,38,0,0
01.01.1970 05:57:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:57:10,158,"21,0","21,5",978,38,0,0
01.01.1970 05:57:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:57:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:57:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:57:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:58:00,158,"20,8","21,5",978,38,0,0
01.01.1970 05:58:10,158,"21,0","21,5",978,38,0,0
01.01.1970 05:58:20,158,"21,0","21,5",978,38,0,0
01.01.1970 05:58:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:58:40,158,"21,0","21,5",978,38,0,0
01.01.1970 05:58:50,158,"20,8","21,5",978,38,0,0
01.01.1970 05:59:00,158,"21,0","21,5",978,38,0,0
01.01.1970 05:59:10,158,"20,8","21,5",978,38,0,0
01.01.1970 05:59:20,158,"20,8","21,5",978,38,0,0
01.01.1970 05:59:30,158,"20,8","21,5",978,38,0,0
01.01.1970 05:59:40,158,"20,8","21,5",978,38,0,0
01.01.1970 05:59:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:00:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:00:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:00:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:00:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:00:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:00:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:01:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:01:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:01:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:01:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:01:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:01:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:02:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:02:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:02:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:02:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:02:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:02:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:03:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:03:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:03:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:03:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:03:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:03:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:04:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:04:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:04:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:04:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:04:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:04:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:05:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:05:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:05:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:05:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:05:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:05:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:06:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:06:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:06:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:06:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:06:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:06:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:07:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:07:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:07:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:07:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:07:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:07:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:08:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:08:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:08:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:08:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:08:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:08:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:09:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:09:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:09:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:09:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:09:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:09:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:10:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:10:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:10:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:10:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:10:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:10:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:11:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:11:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:11:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:11:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:11:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:11:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:12:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:12:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:12:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:12:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:12:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:12:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:13:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:13:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:13:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:13:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:13:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:13:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:14:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:14:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:14:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:14:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:14:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:14:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:15:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:15:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:15:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:15:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:15:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:15:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:16:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:16:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:16:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:16:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:16:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:16:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:17:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:17:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:17:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:17:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:17:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:17:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:18:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:18:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:18:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:18:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:18:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:18:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:19:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:19:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:19:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:19:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:19:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:19:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:20:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:20:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:20:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:20:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:20:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:20:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:21:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:21:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:21:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:21:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:21:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:21:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:22:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:22:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:22:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:22:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:22:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:22:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:23:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:23:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:23:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:23:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:23:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:23:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:24:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:24:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:24:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:24:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:24:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:24:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:25:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:25:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:25:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:25:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:25:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:25:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:26:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:26:10,158,"20,8","21,5",978,38,0,0
01.01.1970 06:26:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:26:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:26:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:26:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:27:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:27:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:27:20,158,"20,8","21,5",978,38,0,0
01.01.1970 06:27:30,158,"20,8","21,5",978,38,0,0
01.01.1970 06:27:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:27:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:28:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:28:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:28:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:28:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:28:40,158,"20,8","21,5",978,38,0,0
01.01.1970 06:28:50,158,"20,8","21,5",978,38,0,0
01.01.1970 06:29:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:29:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:29:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:29:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:29:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:29:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:30:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:30:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:30:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:30:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:30:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:30:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:31:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:31:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:31:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:31:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:31:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:31:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:32:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:32:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:32:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:32:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:32:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:32:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:33:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:33:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:33:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:33:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:33:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:33:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:34:00,158,"20,8","21,6",978,38,0,0
01.01.1970 06:34:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:34:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:34:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:34:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:34:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:35:00,158,"20,8","21,5",978,38,0,0
01.01.1970 06:35:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:35:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:35:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:35:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:35:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:36:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:36:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:36:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:36:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:36:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:36:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:37:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:37:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:37:20,158,"21,0","21,5",978,38,0,0
01.01.1970 06:37:30,158,"21,0","21,5",978,38,0,0
01.01.1970 06:37:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:37:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:38:00,158,"21,0","21,6",978,38,0,0
01.01.1970 06:38:10,158,"21,0","21,6",978,38,0,0
01.01.1970 06:38:20,158,"21,0","21,6",978,38,0,0
01.01.1970 06:38:30,158,"21,0","21,6",978,38,0,0
01.01.1970 06:38:40,158,"21,0","21,5",978,38,0,0
01.01.1970 06:38:50,158,"21,0","21,5",978,38,0,0
01.01.1970 06:39:00,158,"21,0","21,5",978,38,0,0
01.01.1970 06:39:10,158,"21,0","21,5",978,38,0,0
01.01.1970 06:39:20,158,"21,0","21,5",978,38,0,0
